Layer 0f0 - 0f1
17,17,17,17,17,17,17,17,17,17,17,17,17,17,13,13,13,13,10,11,11,7,7,12,12,11,6,5,5,5,9,11,11,7,11,6,3,-1,-1,0
19,19,19,19,19,19,19,19,19,19,19,19,19,19,15,15,15,15,12,13,13,11,11,16,16,15,10,9,9,9,9,11,11,7,11,6,3,-1,-1,0
20,20,20,20,20,20,20,20,20,20,20,20,20,20,16,16,16,16,13,14,13,11,11,16,16,15,10,9,9,9,9,11,11,7,11,6,3,-1,-1,0
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,9,10,9,7,7,12,12,11,6,5,9,9,9,11,11,7,7,6,3,-1,-1,0
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,9,10,9,7,7,12,12,11,6,5,9,9,9,11,11,7,7,6,3,-1,-1,0
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,11,12,11,9,9,14,14,13,8,7,7,7,7,9,9,5,5,6,3,-1,-1,0
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,10,11,10,8,8,13,13,12,8,7,7,7,7,9,9,5,5,6,3,-1,-1,0
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,10,11,10,8,8,13,13,12,8,7,7,7,7,9,9,5,5,6,3,-1,-1,0
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,9,10,9,7,7,12,12,11,7,6,6,6,6,8,9,5,5,6,3,-1,-1,0
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,9,10,9,7,7,12,12,11,7,6,6,6,6,8,9,5,5,6,3,-1,-1,0
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,12,13,12,10,10,15,15,14,10,9,9,9,9,11,12,6,6,6,3,-1,-1,0
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,11,12,11,9,9,14,14,13,9,8,8,8,8,10,10,6,6,6,3,-1,-1,0
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,7,8,7,7,7,12,12,10,6,5,5,5,5,7,7,3,3,3,3,-1,-1,0
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,5,4,4,4,9,9,7,3,2,2,2,2,-1,-1,-1,-1,-1,-1,-5,-1,0
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,5,4,4,4,9,9,7,3,2,2,2,2,-1,-1,-1,-1,-1,-1,-5,-1,0
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,4,3,3,3,8,8,6,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-5,-1,0
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,1,1,1,1,6,6,6,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-5,-1,0
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,6,7,7,7,7,7,7,7,3,3,3,3,3,0,0,0,0,0,0,-4,0,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,4,4,4,4,0,0,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Layer 1f0 - 7f1
-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-3,-6,-5,-5,-4,-4,1,2,1,-4,-2,-2,-2,2,4,4,0,9,4,0,-1,-1,0
-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-3,-2,-2,-1,-1,4,5,4,-1,-2,-2,-2,2,4,4,0,9,4,0,-1,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-2,-2,-1,-1,4,5,4,-1,-2,-2,-2,2,4,4,0,9,4,0,-1,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-2,-2,-1,-1,4,5,4,-1,-2,-2,-2,2,4,4,0,9,4,0,-1,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-2,-2,-1,-1,4,5,4,-1,-2,-2,-2,2,4,4,0,9,4,0,-1,-1,0
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,3,3,4,4,9,9,8,3,2,2,2,6,8,8,4,13,8,4,-1,-1,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,6,7,7,3,3,8,8,7,2,1,1,1,5,7,7,3,12,7,4,-1,-1,0
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,10,11,11,7,7,12,12,11,6,5,5,5,9,11,11,7,11,6,3,-1,-1,0
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,10,11,11,7,7,12,12,11,6,5,5,5,9,11,11,7,11,6,3,-1,-1,0
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,12,13,13,11,11,16,16,15,10,9,9,9,9,11,11,7,11,6,3,-1,-1,0
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,13,14,13,11,11,16,16,15,10,9,9,9,9,11,11,7,11,6,3,-1,-1,0
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,9,10,9,7,7,12,12,11,6,5,9,9,9,11,11,7,7,6,3,-1,-1,0
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,9,10,9,7,7,12,12,11,6,5,9,9,9,11,11,7,7,6,3,-1,-1,0
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,11,12,11,9,9,14,14,13,8,7,7,7,7,9,9,5,5,6,3,-1,-1,0
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,10,11,10,8,8,13,13,12,8,7,7,7,7,9,9,5,5,6,3,-1,-1,0
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,10,11,10,8,8,13,13,12,8,7,7,7,7,9,9,5,5,6,3,-1,-1,0
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,9,10,9,7,7,12,12,11,7,6,6,6,6,8,9,5,5,6,3,-1,-1,0
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,9,10,9,7,7,12,12,11,7,6,6,6,6,8,9,5,5,6,3,-1,-1,0
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,12,13,12,10,10,15,15,14,10,9,9,9,9,11,12,6,6,6,3,-1,-1,0
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,11,12,11,9,9,14,14,13,9,8,8,8,8,10,10,6,6,6,3,-1,-1,0
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,7,8,7,7,7,12,12,10,6,5,5,5,5,7,7,3,3,3,3,-1,-1,0
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,5,4,4,4,9,9,7,3,2,2,2,2,-1,-1,-1,-1,-1,-1,-5,-1,0
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,5,4,4,4,9,9,7,3,2,2,2,2,-1,-1,-1,-1,-1,-1,-5,-1,0
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,4,3,3,3,8,8,6,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-5,-1,0
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,1,1,1,1,6,6,6,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-5,-1,0
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,6,7,7,7,7,7,7,7,3,3,3,3,3,0,0,0,0,0,0,-4,0,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,4,4,4,4,0,0,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Layer 1f0 - 8f1
-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-6,-5,-5,-4,-4,1,2,1,-4,-2,-2,-2,2,4,4,0,9,4,0,-1,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-2,-2,-1,-1,4,5,4,-1,-2,-2,-2,2,4,4,0,9,4,0,-1,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-2,-2,-1,-1,4,5,4,-1,-2,-2,-2,2,4,4,0,9,4,0,-1,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-2,-2,-1,-1,4,5,4,-1,-2,-2,-2,2,4,4,0,9,4,0,-1,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-2,-2,-1,-1,4,5,4,-1,-2,-2,-2,2,4,4,0,9,4,0,-1,-1,0
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,3,3,4,4,9,9,8,3,2,2,2,6,8,8,4,13,8,4,-1,-1,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,6,7,7,3,3,8,8,7,2,1,1,1,5,7,7,3,12,7,4,-1,-1,0
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,10,11,11,7,7,12,12,11,6,5,5,5,9,11,11,7,11,6,3,-1,-1,0
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,10,11,11,7,7,12,12,11,6,5,5,5,9,11,11,7,11,6,3,-1,-1,0
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,12,13,13,11,11,16,16,15,10,9,9,9,9,11,11,7,11,6,3,-1,-1,0
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,13,14,13,11,11,16,16,15,10,9,9,9,9,11,11,7,11,6,3,-1,-1,0
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,9,10,9,7,7,12,12,11,6,5,9,9,9,11,11,7,7,6,3,-1,-1,0
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,9,10,9,7,7,12,12,11,6,5,9,9,9,11,11,7,7,6,3,-1,-1,0
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,11,12,11,9,9,14,14,13,8,7,7,7,7,9,9,5,5,6,3,-1,-1,0
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,10,11,10,8,8,13,13,12,8,7,7,7,7,9,9,5,5,6,3,-1,-1,0
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,10,11,10,8,8,13,13,12,8,7,7,7,7,9,9,5,5,6,3,-1,-1,0
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,9,10,9,7,7,12,12,11,7,6,6,6,6,8,9,5,5,6,3,-1,-1,0
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,9,10,9,7,7,12,12,11,7,6,6,6,6,8,9,5,5,6,3,-1,-1,0
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,12,13,12,10,10,15,15,14,10,9,9,9,9,11,12,6,6,6,3,-1,-1,0
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,11,12,11,9,9,14,14,13,9,8,8,8,8,10,10,6,6,6,3,-1,-1,0
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,7,8,7,7,7,12,12,10,6,5,5,5,5,7,7,3,3,3,3,-1,-1,0
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,5,4,4,4,9,9,7,3,2,2,2,2,-1,-1,-1,-1,-1,-1,-5,-1,0
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,5,4,4,4,9,9,7,3,2,2,2,2,-1,-1,-1,-1,-1,-1,-5,-1,0
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,4,3,3,3,8,8,6,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-5,-1,0
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,1,1,1,1,6,6,6,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-5,-1,0
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,6,7,7,7,7,7,7,7,3,3,3,3,3,0,0,0,0,0,0,-4,0,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,4,4,4,4,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Layer 1f0 - 9f1
-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,-4,1,2,1,-4,-2,-2,-2,2,4,4,0,9,4,0,-1,-1,0
-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,4,5,4,-1,-2,-2,-2,2,4,4,0,9,4,0,-1,-1,0
-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,4,5,4,-1,-2,-2,-2,2,4,4,0,9,4,0,-1,-1,0
-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,4,5,4,-1,-2,-2,-2,2,4,4,0,9,4,0,-1,-1,0
-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,4,5,4,-1,-2,-2,-2,2,4,4,0,9,4,0,-1,-1,0
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,9,9,8,3,2,2,2,6,8,8,4,13,8,4,-1,-1,0
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,3,8,8,7,2,1,1,1,5,7,7,3,12,7,4,-1,-1,0
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,7,7,12,12,11,6,5,5,5,9,11,11,7,11,6,3,-1,-1,0
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,7,7,12,12,11,6,5,5,5,9,11,11,7,11,6,3,-1,-1,0
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,11,11,16,16,15,10,9,9,9,9,11,11,7,11,6,3,-1,-1,0
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,11,11,16,16,15,10,9,9,9,9,11,11,7,11,6,3,-1,-1,0
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,7,7,12,12,11,6,5,9,9,9,11,11,7,7,6,3,-1,-1,0
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,7,7,12,12,11,6,5,9,9,9,11,11,7,7,6,3,-1,-1,0
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,9,9,14,14,13,8,7,7,7,7,9,9,5,5,6,3,-1,-1,0
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,10,8,8,13,13,12,8,7,7,7,7,9,9,5,5,6,3,-1,-1,0
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,10,8,8,13,13,12,8,7,7,7,7,9,9,5,5,6,3,-1,-1,0
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,7,7,12,12,11,7,6,6,6,6,8,9,5,5,6,3,-1,-1,0
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,7,7,12,12,11,7,6,6,6,6,8,9,5,5,6,3,-1,-1,0
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,12,10,10,15,15,14,10,9,9,9,9,11,12,6,6,6,3,-1,-1,0
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,9,9,14,14,13,9,8,8,8,8,10,10,6,6,6,3,-1,-1,0
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,12,12,10,6,5,5,5,5,7,7,3,3,3,3,-1,-1,0
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,9,9,7,3,2,2,2,2,-1,-1,-1,-1,-1,-1,-5,-1,0
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,9,9,7,3,2,2,2,2,-1,-1,-1,-1,-1,-1,-5,-1,0
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,8,8,6,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-5,-1,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-5,-1,0
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,3,3,3,3,0,0,0,0,0,0,-4,0,0
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,4,4,4,4,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Layer 1f0 - 10f1
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,2,1,-4,-2,-2,-2,2,4,4,0,9,4,0,-1,-1,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,5,4,-1,-2,-2,-2,2,4,4,0,9,4,0,-1,-1,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,5,4,-1,-2,-2,-2,2,4,4,0,9,4,0,-1,-1,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,5,4,-1,-2,-2,-2,2,4,4,0,9,4,0,-1,-1,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,5,4,-1,-2,-2,-2,2,4,4,0,9,4,0,-1,-1,0
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,9,9,8,3,2,2,2,6,8,8,4,13,8,4,-1,-1,0
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,8,8,7,2,1,1,1,5,7,7,3,12,7,4,-1,-1,0
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,12,12,11,6,5,5,5,9,11,11,7,11,6,3,-1,-1,0
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,12,12,11,6,5,5,5,9,11,11,7,11,6,3,-1,-1,0
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,16,16,15,10,9,9,9,9,11,11,7,11,6,3,-1,-1,0
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,16,16,15,10,9,9,9,9,11,11,7,11,6,3,-1,-1,0
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,12,12,11,6,5,9,9,9,11,11,7,7,6,3,-1,-1,0
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,12,12,11,6,5,9,9,9,11,11,7,7,6,3,-1,-1,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,14,14,13,8,7,7,7,7,9,9,5,5,6,3,-1,-1,0
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,13,13,12,8,7,7,7,7,9,9,5,5,6,3,-1,-1,0
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,13,13,12,8,7,7,7,7,9,9,5,5,6,3,-1,-1,0
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,12,12,11,7,6,6,6,6,8,9,5,5,6,3,-1,-1,0
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,12,12,11,7,6,6,6,6,8,9,5,5,6,3,-1,-1,0
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,15,15,14,10,9,9,9,9,11,12,6,6,6,3,-1,-1,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,14,14,13,9,8,8,8,8,10,10,6,6,6,3,-1,-1,0
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,12,12,10,6,5,5,5,5,7,7,3,3,3,3,-1,-1,0
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,9,9,7,3,2,2,2,2,-1,-1,-1,-1,-1,-1,-5,-1,0
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,9,9,7,3,2,2,2,2,-1,-1,-1,-1,-1,-1,-5,-1,0
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,8,8,6,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-5,-1,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-5,-1,0
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,3,3,3,3,0,0,0,0,0,0,-4,0,0
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,4,4,4,4,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Layer 1f0 - 11f1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,-4,-2,-2,-2,2,4,4,0,9,4,0,-1,-1,0
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,-1,-2,-2,-2,2,4,4,0,9,4,0,-1,-1,0
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,-1,-2,-2,-2,2,4,4,0,9,4,0,-1,-1,0
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,-1,-2,-2,-2,2,4,4,0,9,4,0,-1,-1,0
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,-1,-2,-2,-2,2,4,4,0,9,4,0,-1,-1,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,3,2,2,2,6,8,8,4,13,8,4,-1,-1,0
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,2,1,1,1,5,7,7,3,12,7,4,-1,-1,0
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,6,5,5,5,9,11,11,7,11,6,3,-1,-1,0
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,6,5,5,5,9,11,11,7,11,6,3,-1,-1,0
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,15,10,9,9,9,9,11,11,7,11,6,3,-1,-1,0
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,15,10,9,9,9,9,11,11,7,11,6,3,-1,-1,0
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,6,5,9,9,9,11,11,7,7,6,3,-1,-1,0
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,6,5,9,9,9,11,11,7,7,6,3,-1,-1,0
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,8,7,7,7,7,9,9,5,5,6,3,-1,-1,0
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,12,8,7,7,7,7,9,9,5,5,6,3,-1,-1,0
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,12,8,7,7,7,7,9,9,5,5,6,3,-1,-1,0
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,7,6,6,6,6,8,9,5,5,6,3,-1,-1,0
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,7,6,6,6,6,8,9,5,5,6,3,-1,-1,0
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,14,10,9,9,9,9,11,12,6,6,6,3,-1,-1,0
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,9,8,8,8,8,10,10,6,6,6,3,-1,-1,0
