Layer 0:
-589,-589,-589,-589,-589,-589,-589,-589,-589,-589,-589,-589,-589,-589,-589,-590,-596,-611,-599,-408,-234,-65,59,-576,3263,533
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,23,-9,112,270,449,563,497,1939,524
617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,616,593,634,735,918,1047,1001,815,507
271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,269,263,287,416,561,533,345,480
375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,377,383,403,562,570,445,429
359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,356,351,424,479,371,337
294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,299,313,407,340,320
303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,297,336,324,306
208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,196,236,279
118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,117,116,206
74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,76,99
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,15,4
Layer 8:
-547,-547,-547,-547,-546,-591,-682,-700,-707,-703,-726,-712,-826,-874,-815,-754,-641,-463,-285,-51,-190,-820,-707,-1470,4017,568
-623,-623,-623,-623,-623,-639,-702,-705,-708,-703,-726,-712,-826,-874,-815,-754,-641,-463,-285,-51,-190,-820,-707,-1470,4017,568
-749,-749,-749,-749,-749,-747,-756,-731,-719,-703,-726,-712,-826,-874,-815,-754,-641,-463,-285,-51,-190,-820,-707,-1470,4017,568
-854,-854,-854,-854,-854,-855,-847,-781,-740,-709,-729,-712,-826,-874,-815,-754,-641,-463,-285,-51,-190,-820,-707,-1470,4017,568
-837,-837,-837,-837,-837,-837,-839,-824,-785,-733,-746,-725,-830,-877,-818,-757,-644,-466,-287,-51,-190,-820,-707,-1470,4017,568
-826,-826,-826,-826,-826,-826,-827,-826,-820,-773,-777,-756,-861,-905,-845,-784,-671,-493,-314,-64,-190,-820,-707,-1470,4017,568
-1074,-1074,-1074,-1074,-1074,-1074,-1074,-1074,-1076,-1094,-1118,-1135,-1231,-1272,-1209,-1143,-1027,-848,-668,-415,-311,-822,-707,-1470,4017,568
-1307,-1307,-1307,-1307,-1307,-1307,-1307,-1307,-1307,-1307,-1328,-1356,-1421,-1447,-1395,-1321,-1201,-1021,-841,-587,-411,-639,-712,-1469,4017,568
-1089,-1089,-1089,-1089,-1089,-1089,-1089,-1089,-1089,-1089,-1096,-1110,-1116,-1135,-1060,-989,-867,-680,-493,-234,-48,17,-670,-1469,4017,568
-1278,-1278,-1278,-1278,-1278,-1278,-1278,-1278,-1278,-1278,-1278,-1279,-1269,-1291,-1242,-1205,-1104,-917,-722,-453,-249,-87,-714,-1494,4017,568
-1163,-1163,-1163,-1163,-1163,-1163,-1163,-1163,-1163,-1163,-1163,-1163,-1164,-1170,-1146,-1137,-1069,-895,-694,-423,-206,-27,-369,-1736,4016,568
-601,-601,-601,-601,-601,-601,-601,-601,-601,-601,-601,-601,-601,-602,-610,-640,-632,-494,-297,-19,189,373,276,-1585,4003,567
-568,-568,-568,-568,-568,-568,-568,-568,-568,-568,-568,-568,-568,-568,-571,-597,-638,-572,-398,-116,79,250,296,-1190,3891,567
-261,-261,-261,-261,-261,-261,-261,-261,-261,-261,-261,-261,-261,-261,-262,-264,-300,-271,-188,74,254,419,526,-608,3708,547
-589,-589,-589,-589,-589,-589,-589,-589,-589,-589,-589,-589,-589,-589,-589,-590,-596,-611,-599,-408,-234,-65,59,-576,3263,533
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,23,-9,112,270,449,563,497,1939,524
617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,616,593,634,735,918,1047,1001,815,507
271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,269,263,287,416,561,533,345,480
375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,377,383,403,562,570,445,429
359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,356,351,424,479,371,337
294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,299,313,407,340,320
303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,297,336,324,306
208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,196,236,279
118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,117,116,206
74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,76,99
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,15,4
Layer 9:
-679,-679,-679,-679,-680,-698,-727,-712,-714,-704,-726,-712,-826,-874,-815,-754,-641,-463,-285,-51,-190,-820,-707,-1470,4017,568
-732,-732,-732,-732,-732,-736,-745,-717,-715,-704,-726,-712,-826,-874,-815,-754,-641,-463,-285,-51,-190,-820,-707,-1470,4017,568
-797,-797,-797,-797,-797,-800,-797,-739,-724,-704,-726,-712,-826,-874,-815,-754,-641,-463,-285,-51,-190,-820,-707,-1470,4017,568
-864,-864,-864,-864,-864,-864,-866,-787,-746,-711,-729,-712,-826,-874,-815,-754,-641,-463,-285,-51,-190,-820,-707,-1470,4017,568
-843,-843,-843,-843,-843,-843,-844,-831,-789,-734,-746,-725,-830,-877,-818,-757,-644,-466,-287,-51,-190,-820,-707,-1470,4017,568
-827,-827,-827,-827,-827,-827,-828,-828,-823,-774,-777,-756,-861,-905,-845,-784,-671,-493,-314,-64,-190,-820,-707,-1470,4017,568
-1077,-1077,-1077,-1077,-1077,-1077,-1077,-1077,-1079,-1095,-1118,-1135,-1231,-1272,-1209,-1143,-1027,-848,-668,-415,-311,-822,-707,-1470,4017,568
-1309,-1309,-1309,-1309,-1309,-1309,-1309,-1309,-1309,-1308,-1328,-1356,-1421,-1447,-1395,-1321,-1201,-1021,-841,-587,-411,-639,-712,-1469,4017,568
-1089,-1089,-1089,-1089,-1089,-1089,-1089,-1089,-1089,-1089,-1096,-1110,-1116,-1135,-1060,-989,-867,-680,-493,-234,-48,17,-670,-1469,4017,568
-1278,-1278,-1278,-1278,-1278,-1278,-1278,-1278,-1278,-1278,-1278,-1279,-1269,-1291,-1242,-1205,-1104,-917,-722,-453,-249,-87,-714,-1494,4017,568
-1163,-1163,-1163,-1163,-1163,-1163,-1163,-1163,-1163,-1163,-1163,-1163,-1164,-1170,-1146,-1137,-1069,-895,-694,-423,-206,-27,-369,-1736,4016,568
-601,-601,-601,-601,-601,-601,-601,-601,-601,-601,-601,-601,-601,-602,-610,-640,-632,-494,-297,-19,189,373,276,-1585,4003,567
-568,-568,-568,-568,-568,-568,-568,-568,-568,-568,-568,-568,-568,-568,-571,-597,-638,-572,-398,-116,79,250,296,-1190,3891,567
-261,-261,-261,-261,-261,-261,-261,-261,-261,-261,-261,-261,-261,-261,-262,-264,-300,-271,-188,74,254,419,526,-608,3708,547
-589,-589,-589,-589,-589,-589,-589,-589,-589,-589,-589,-589,-589,-589,-589,-590,-596,-611,-599,-408,-234,-65,59,-576,3263,533
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,23,-9,112,270,449,563,497,1939,524
617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,616,593,634,735,918,1047,1001,815,507
271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,269,263,287,416,561,533,345,480
375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,377,383,403,562,570,445,429
359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,356,351,424,479,371,337
294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,299,313,407,340,320
303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,297,336,324,306
208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,196,236,279
118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,117,116,206
74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,76,99
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,15,4
Layer 10:
-743,-743,-743,-743,-744,-744,-740,-724,-708,-709,-728,-712,-826,-874,-815,-754,-641,-463,-285,-51,-190,-820,-707,-1470,4017,568
-767,-767,-767,-767,-767,-766,-753,-728,-709,-709,-728,-712,-826,-874,-815,-754,-641,-463,-285,-51,-190,-820,-707,-1470,4017,568
-800,-800,-800,-800,-800,-800,-795,-752,-717,-709,-728,-712,-826,-874,-815,-754,-641,-463,-285,-51,-190,-820,-707,-1470,4017,568
-839,-839,-839,-839,-839,-839,-840,-798,-740,-716,-731,-712,-826,-874,-815,-754,-641,-463,-285,-51,-190,-820,-707,-1470,4017,568
-836,-836,-836,-836,-836,-836,-836,-836,-788,-737,-747,-725,-830,-877,-818,-757,-644,-466,-287,-51,-190,-820,-707,-1470,4017,568
-823,-823,-823,-823,-823,-823,-823,-823,-825,-775,-778,-756,-861,-905,-845,-784,-671,-493,-314,-64,-190,-820,-707,-1470,4017,568
-1082,-1082,-1082,-1082,-1082,-1082,-1082,-1082,-1083,-1095,-1118,-1135,-1231,-1272,-1209,-1143,-1027,-848,-668,-415,-311,-822,-707,-1470,4017,568
-1310,-1310,-1310,-1310,-1310,-1310,-1310,-1310,-1310,-1309,-1328,-1356,-1421,-1447,-1395,-1321,-1201,-1021,-841,-587,-411,-639,-712,-1469,4017,568
-1089,-1089,-1089,-1089,-1089,-1089,-1089,-1089,-1089,-1089,-1096,-1110,-1116,-1135,-1060,-989,-867,-680,-493,-234,-48,17,-670,-1469,4017,568
-1278,-1278,-1278,-1278,-1278,-1278,-1278,-1278,-1278,-1278,-1278,-1279,-1269,-1291,-1242,-1205,-1104,-917,-722,-453,-249,-87,-714,-1494,4017,568
-1163,-1163,-1163,-1163,-1163,-1163,-1163,-1163,-1163,-1163,-1163,-1163,-1164,-1170,-1146,-1137,-1069,-895,-694,-423,-206,-27,-369,-1736,4016,568
-601,-601,-601,-601,-601,-601,-601,-601,-601,-601,-601,-601,-601,-602,-610,-640,-632,-494,-297,-19,189,373,276,-1585,4003,567
-568,-568,-568,-568,-568,-568,-568,-568,-568,-568,-568,-568,-568,-568,-571,-597,-638,-572,-398,-116,79,250,296,-1190,3891,567
-261,-261,-261,-261,-261,-261,-261,-261,-261,-261,-261,-261,-261,-261,-262,-264,-300,-271,-188,74,254,419,526,-608,3708,547
-589,-589,-589,-589,-589,-589,-589,-589,-589,-589,-589,-589,-589,-589,-589,-590,-596,-611,-599,-408,-234,-65,59,-576,3263,533
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,23,-9,112,270,449,563,497,1939,524
617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,616,593,634,735,918,1047,1001,815,507
271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,269,263,287,416,561,533,345,480
375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,377,383,403,562,570,445,429
359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,356,351,424,479,371,337
294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,299,313,407,340,320
303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,297,336,324,306
208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,196,236,279
118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,117,116,206
74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,76,99
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,15,4
Layer 11:
-775,-775,-775,-775,-775,-774,-768,-771,-755,-742,-735,-714,-826,-874,-815,-754,-641,-463,-285,-51,-190,-820,-707,-1470,4017,568
-786,-786,-786,-786,-786,-784,-778,-774,-755,-742,-735,-714,-826,-874,-815,-754,-641,-463,-285,-51,-190,-820,-707,-1470,4017,568
-808,-808,-808,-808,-808,-808,-806,-797,-763,-742,-735,-714,-826,-874,-815,-754,-641,-463,-285,-51,-190,-820,-707,-1470,4017,568
-836,-836,-836,-836,-836,-836,-836,-832,-784,-748,-737,-714,-826,-874,-815,-754,-641,-463,-285,-51,-190,-820,-707,-1470,4017,568
-835,-835,-835,-835,-835,-835,-835,-835,-818,-764,-750,-725,-830,-877,-818,-757,-644,-466,-287,-51,-190,-820,-707,-1470,4017,568
-833,-833,-833,-833,-833,-833,-833,-833,-833,-796,-775,-755,-861,-905,-845,-784,-671,-493,-314,-64,-190,-820,-707,-1470,4017,568
-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1112,-1116,-1135,-1231,-1272,-1209,-1143,-1027,-848,-668,-415,-311,-822,-707,-1470,4017,568
-1320,-1320,-1320,-1320,-1320,-1320,-1320,-1320,-1320,-1320,-1328,-1356,-1421,-1447,-1395,-1321,-1201,-1021,-841,-587,-411,-639,-712,-1469,4017,568
-1093,-1093,-1093,-1093,-1093,-1093,-1093,-1093,-1093,-1093,-1095,-1110,-1116,-1135,-1060,-989,-867,-680,-493,-234,-48,17,-670,-1469,4017,568
-1277,-1277,-1277,-1277,-1277,-1277,-1277,-1277,-1277,-1277,-1277,-1279,-1269,-1291,-1242,-1205,-1104,-917,-722,-453,-249,-87,-714,-1494,4017,568
-1163,-1163,-1163,-1163,-1163,-1163,-1163,-1163,-1163,-1163,-1163,-1163,-1164,-1170,-1146,-1137,-1069,-895,-694,-423,-206,-27,-369,-1736,4016,568
-601,-601,-601,-601,-601,-601,-601,-601,-601,-601,-601,-601,-601,-602,-610,-640,-632,-494,-297,-19,189,373,276,-1585,4003,567
-568,-568,-568,-568,-568,-568,-568,-568,-568,-568,-568,-568,-568,-568,-571,-597,-638,-572,-398,-116,79,250,296,-1190,3891,567
-261,-261,-261,-261,-261,-261,-261,-261,-261,-261,-261,-261,-261,-261,-262,-264,-300,-271,-188,74,254,419,526,-608,3708,547
-589,-589,-589,-589,-589,-589,-589,-589,-589,-589,-589,-589,-589,-589,-589,-590,-596,-611,-599,-408,-234,-65,59,-576,3263,533
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,23,-9,112,270,449,563,497,1939,524
617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,616,593,634,735,918,1047,1001,815,507
271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,269,263,287,416,561,533,345,480
375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,377,383,403,562,570,445,429
359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,356,351,424,479,371,337
294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,299,313,407,340,320
303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,297,336,324,306
208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,196,236,279
118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,117,116,206
74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,76,99
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,15,4
Layer 12:
-786,-786,-786,-786,-786,-786,-785,-783,-776,-788,-780,-729,-828,-874,-815,-754,-641,-463,-285,-51,-190,-820,-707,-1470,4017,568
-795,-795,-795,-795,-795,-795,-792,-784,-776,-788,-780,-729,-828,-874,-815,-754,-641,-463,-285,-51,-190,-820,-707,-1470,4017,568
-811,-811,-811,-811,-811,-811,-811,-804,-782,-788,-780,-729,-828,-874,-815,-754,-641,-463,-285,-51,-190,-820,-707,-1470,4017,568
-818,-818,-818,-818,-818,-818,-818,-819,-805,-794,-782,-729,-828,-874,-815,-754,-641,-463,-285,-51,-190,-820,-707,-1470,4017,568
-822,-822,-822,-822,-822,-822,-822,-822,-818,-805,-791,-737,-832,-877,-818,-757,-644,-466,-287,-51,-190,-820,-707,-1470,4017,568
-844,-844,-844,-844,-844,-844,-844,-844,-842,-840,-818,-767,-862,-905,-845,-784,-671,-493,-314,-64,-190,-820,-707,-1470,4017,568
-1153,-1153,-1153,-1153,-1153,-1153,-1153,-1153,-1153,-1153,-1153,-1137,-1231,-1272,-1209,-1143,-1027,-848,-668,-415,-311,-822,-707,-1470,4017,568
-1355,-1355,-1355,-1355,-1355,-1355,-1355,-1355,-1355,-1355,-1360,-1355,-1420,-1447,-1395,-1321,-1201,-1021,-841,-587,-411,-639,-712,-1469,4017,568
-1104,-1104,-1104,-1104,-1104,-1104,-1104,-1104,-1104,-1104,-1105,-1111,-1116,-1135,-1060,-989,-867,-680,-493,-234,-48,17,-670,-1469,4017,568
-1279,-1279,-1279,-1279,-1279,-1279,-1279,-1279,-1279,-1279,-1279,-1278,-1269,-1291,-1242,-1205,-1104,-917,-722,-453,-249,-87,-714,-1494,4017,568
-1165,-1165,-1165,-1165,-1165,-1165,-1165,-1165,-1165,-1165,-1165,-1165,-1164,-1170,-1146,-1137,-1069,-895,-694,-423,-206,-27,-369,-1736,4016,568
-601,-601,-601,-601,-601,-601,-601,-601,-601,-601,-601,-601,-601,-602,-610,-640,-632,-494,-297,-19,189,373,276,-1585,4003,567
-568,-568,-568,-568,-568,-568,-568,-568,-568,-568,-568,-568,-568,-568,-571,-597,-638,-572,-398,-116,79,250,296,-1190,3891,567
-261,-261,-261,-261,-261,-261,-261,-261,-261,-261,-261,-261,-261,-261,-262,-264,-300,-271,-188,74,254,419,526,-608,3708,547
-589,-589,-589,-589,-589,-589,-589,-589,-589,-589,-589,-589,-589,-589,-589,-590,-596,-611,-599,-408,-234,-65,59,-576,3263,533
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,23,-9,112,270,449,563,497,1939,524
617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,616,593,634,735,918,1047,1001,815,507
271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,269,263,287,416,561,533,345,480
375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,377,383,403,562,570,445,429
359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,356,351,424,479,371,337
294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,299,313,407,340,320
303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,297,336,324,306
208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,196,236,279
118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,117,116,206
74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,76,99
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,15,4
Layer 13:
-777,-777,-777,-777,-777,-777,-777,-775,-780,-788,-799,-740,-839,-877,-815,-754,-641,-463,-285,-51,-190,-820,-707,-1470,4017,568
-777,-777,-777,-777,-777,-777,-777,-774,-780,-788,-799,-740,-839,-877,-815,-754,-641,-463,-285,-51,-190,-820,-707,-1470,4017,568
-791,-791,-791,-791,-791,-791,-791,-790,-786,-788,-799,-740,-839,-877,-815,-754,-641,-463,-285,-51,-190,-820,-707,-1470,4017,568
-801,-801,-801,-801,-801,-801,-801,-801,-801,-795,-801,-740,-839,-877,-815,-754,-641,-463,-285,-51,-190,-820,-707,-1470,4017,568
-809,-809,-809,-809,-809,-809,-809,-809,-809,-802,-808,-746,-842,-880,-818,-757,-644,-466,-287,-51,-190,-820,-707,-1470,4017,568
-831,-831,-831,-831,-831,-831,-831,-831,-831,-833,-833,-774,-871,-907,-845,-784,-671,-493,-314,-64,-190,-820,-707,-1470,4017,568
-1148,-1148,-1148,-1148,-1148,-1148,-1148,-1148,-1148,-1148,-1159,-1137,-1234,-1273,-1209,-1143,-1027,-848,-668,-415,-311,-822,-707,-1470,4017,568
-1352,-1352,-1352,-1352,-1352,-1352,-1352,-1352,-1352,-1352,-1354,-1359,-1422,-1447,-1395,-1321,-1201,-1021,-841,-587,-411,-639,-712,-1469,4017,568
-1105,-1105,-1105,-1105,-1105,-1105,-1105,-1105,-1105,-1105,-1105,-1107,-1116,-1135,-1060,-989,-867,-680,-493,-234,-48,17,-670,-1469,4017,568
-1273,-1273,-1273,-1273,-1273,-1273,-1273,-1273,-1273,-1273,-1273,-1272,-1271,-1291,-1242,-1205,-1104,-917,-722,-453,-249,-87,-714,-1494,4017,568
-1167,-1167,-1167,-1167,-1167,-1167,-1167,-1167,-1167,-1167,-1167,-1167,-1165,-1170,-1146,-1137,-1069,-895,-694,-423,-206,-27,-369,-1736,4016,568
-601,-601,-601,-601,-601,-601,-601,-601,-601,-601,-601,-601,-601,-602,-610,-640,-632,-494,-297,-19,189,373,276,-1585,4003,567
-568,-568,-568,-568,-568,-568,-568,-568,-568,-568,-568,-568,-568,-568,-571,-597,-638,-572,-398,-116,79,250,296,-1190,3891,567
-261,-261,-261,-261,-261,-261,-261,-261,-261,-261,-261,-261,-261,-261,-262,-264,-300,-271,-188,74,254,419,526,-608,3708,547
-589,-589,-589,-589,-589,-589,-589,-589,-589,-589,-589,-589,-589,-589,-589,-590,-596,-611,-599,-408,-234,-65,59,-576,3263,533
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,23,-9,112,270,449,563,497,1939,524
617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,616,593,634,735,918,1047,1001,815,507
271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,269,263,287,416,561,533,345,480
375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,377,383,403,562,570,445,429
359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,356,351,424,479,371,337
294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,299,313,407,340,320
303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,297,336,324,306
208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,196,236,279
118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,117,116,206
74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,76,99
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,15,4
Layer 14:
-890,-890,-890,-890,-890,-890,-890,-891,-889,-895,-908,-837,-884,-896,-824,-754,-641,-463,-285,-51,-190,-820,-707,-1470,4017,568
-891,-891,-891,-891,-891,-891,-891,-891,-889,-895,-908,-837,-884,-896,-824,-754,-641,-463,-285,-51,-190,-820,-707,-1470,4017,568
-894,-894,-894,-894,-894,-894,-894,-894,-893,-895,-908,-837,-884,-896,-824,-754,-641,-463,-285,-51,-190,-820,-707,-1470,4017,568
-897,-897,-897,-897,-897,-897,-897,-897,-897,-899,-910,-837,-884,-896,-824,-754,-641,-463,-285,-51,-190,-820,-707,-1470,4017,568
-897,-897,-897,-897,-897,-897,-897,-897,-897,-898,-915,-842,-887,-899,-827,-757,-644,-466,-287,-51,-190,-820,-707,-1470,4017,568
-922,-922,-922,-922,-922,-922,-922,-922,-922,-923,-936,-870,-916,-926,-854,-784,-671,-493,-314,-64,-190,-820,-707,-1470,4017,568
-1260,-1260,-1260,-1260,-1260,-1260,-1260,-1260,-1260,-1260,-1265,-1229,-1277,-1290,-1216,-1143,-1027,-848,-668,-415,-311,-822,-707,-1470,4017,568
-1433,-1433,-1433,-1433,-1433,-1433,-1433,-1433,-1433,-1433,-1433,-1432,-1456,-1458,-1397,-1321,-1201,-1021,-841,-587,-411,-639,-712,-1469,4017,568
-1147,-1147,-1147,-1147,-1147,-1147,-1147,-1147,-1147,-1147,-1147,-1147,-1146,-1142,-1060,-989,-867,-680,-493,-234,-48,17,-670,-1469,4017,568
-1287,-1287,-1287,-1287,-1287,-1287,-1287,-1287,-1287,-1287,-1287,-1287,-1290,-1292,-1241,-1205,-1104,-917,-722,-453,-249,-87,-714,-1494,4017,568
-1174,-1174,-1174,-1174,-1174,-1174,-1174,-1174,-1174,-1174,-1174,-1174,-1174,-1173,-1145,-1137,-1069,-895,-694,-423,-206,-27,-369,-1736,4016,568
-601,-601,-601,-601,-601,-601,-601,-601,-601,-601,-601,-601,-601,-604,-609,-640,-632,-494,-297,-19,189,373,276,-1585,4003,567
-568,-568,-568,-568,-568,-568,-568,-568,-568,-568,-568,-568,-568,-568,-571,-597,-638,-572,-398,-116,79,250,296,-1190,3891,567
-261,-261,-261,-261,-261,-261,-261,-261,-261,-261,-261,-261,-261,-261,-262,-264,-300,-271,-188,74,254,419,526,-608,3708,547
-589,-589,-589,-589,-589,-589,-589,-589,-589,-589,-589,-589,-589,-589,-589,-590,-596,-611,-599,-408,-234,-65,59,-576,3263,533
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,23,-9,112,270,449,563,497,1939,524
617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,616,593,634,735,918,1047,1001,815,507
271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,269,263,287,416,561,533,345,480
375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,377,383,403,562,570,445,429
359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,356,351,424,479,371,337
294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,299,313,407,340,320
303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,297,336,324,306
208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,196,236,279
118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,117,116,206
74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,76,99
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,15,4
Layer 15:
-973,-973,-973,-973,-973,-973,-973,-973,-973,-971,-966,-919,-948,-920,-831,-759,-641,-463,-285,-51,-190,-820,-707,-1470,4017,568
-973,-973,-973,-973,-973,-973,-973,-973,-973,-971,-966,-919,-948,-920,-831,-759,-641,-463,-285,-51,-190,-820,-707,-1470,4017,568
-974,-974,-974,-974,-974,-974,-974,-974,-975,-971,-966,-919,-948,-920,-831,-759,-641,-463,-285,-51,-190,-820,-707,-1470,4017,568
-972,-972,-972,-972,-972,-972,-972,-972,-972,-973,-967,-919,-948,-920,-831,-759,-641,-463,-285,-51,-190,-820,-707,-1470,4017,568
-972,-972,-972,-972,-972,-972,-972,-972,-972,-971,-975,-924,-951,-923,-834,-762,-644,-466,-287,-51,-190,-820,-707,-1470,4017,568
-984,-984,-984,-984,-984,-984,-984,-984,-984,-984,-988,-951,-980,-950,-861,-789,-671,-493,-314,-64,-190,-820,-707,-1470,4017,568
-1317,-1317,-1317,-1317,-1317,-1317,-1317,-1317,-1317,-1317,-1318,-1304,-1337,-1310,-1219,-1146,-1027,-848,-668,-415,-311,-822,-707,-1470,4017,568
